"Director_id","Director"
0000894,"Burruss, Tom"
0000895,"Burson, Colette"
0000896,"Burstall, Tim"
0000897,"Burstein, Nanette"
0000898,"Burton, Humphrey"
0000899,"Burton, Tim"
0000900,"Burtt, Ben"
0000901,"Buscarini, Juan Pablo"
0000902,"Buscemi, Steve"
0000903,"Bush, Kate"
0000904,"Bushell, Anthony"
0000905,"Bushelman, John A."
0000906,"Bushnell, William H."
0000907,"Bussler, Mark"
0000908,"Butler, David"
0000909,"Butler, George"
0000910,"Butler, Joshua"
0000911,"Butler, Robert"
0000912,"Butoy, Hendel"
0000913,"Butterworth, Jez"
0000914,"Buttgereit, Jörg"
0000915,"Buzby, Zane"
0000916,"Bye, Ed"
0000917,"Byers, Mark"
0000918,"Byler, Eric"
0000919,"Byrd, Jeff"
0000920,"Byrd, Jeffrey W."
0000921,"Byrne, David"
0000922,"Byrum, John"
0000923,"Bythewood, Reggie Rock"
0000924,"C.K., Louis"
0000925,"Cabanne, Christy"
0000926,"Cabanne, William"
0000927,"Cabot, Ellen"
0000928,"Cabrera, Elisar"
0000929,"Cabrera, Sergio"
0000930,"Cacoyannis, Michael"
0000931,"Cade, Paul"
0000932,"Cadiff, Andy"
0000933,"Caesar, David"
0000934,"Caffrey, David"
0000935,"Cafiero, John"
0000936,"Cage, George"
0000937,"Cage, Nicolas"
0000938,"Cagnon, Claude"
0000939,"Cahn, Edward L."
0000940,"Cain, Christopher"
0000941,"Cain, Gerald"
0000942,"Caird, John"
0000943,"Cajayon, Gene"
0000944,"Calabrese, Russell"
0000945,"Callahan, Mars"
0000946,"Callaway, Tom"
0000947,"Callner, Marty"
0000948,"Calparsoro, Daniel"
0000949,"Camacho, Art"
0000950,"Camerini, Mario"
0000951,"Cameron, James"
0000952,"Cameron, Josh"
0000953,"Cameron, Ken"
0000954,"Camino, Jaime"
0000955,"Camp, Joe"
0000956,"Campanella, Juan José"
0000957,"Campanella, Roy"
0000958,"Campanile, Pasquale Festa"
0000959,"Campbell, Dirk"
0000960,"Campbell, Doug"
0000961,"Campbell, Douglas"
0000962,"Campbell, Graeme"
0000963,"Campbell, Kevin"
0000964,"Campbell, Lucas"
0000965,"Campbell, Martin"
0000966,"Campbell, Norman"
0000967,"Campion, Anna"
0000968,"Campion, Jane"
0000969,"Campiotti, Giacomo"
0000970,"Campus, Michael"
0000971,"Camus, Marcel"
0000972,"Camus, Mario"
0000973,"Candas, Viviane"
0000974,"Canell, Marrin"
0000975,"Cannon, Danny"
0000976,"Cannon, Dyan"
0000977,"Cantet, Laurent"
0000978,"Cantor, Charly"
0000979,"Cantor, Steven"
0000980,"Canuel, Eric"
0000981,"Canutt, Yakima"
0000982,"Capaldi, Peter"
0000983,"Cappello, Frank"
0000984,"Capra, Frank"
0000985,"Capuano, Antonio"
0000986,"Carax, Leos"
0000987,"Card, Lamar"
0000988,"Cardiff, Jack"
0000989,"Cardinal, Gil"
0000990,"Cardinal, Roger"
0000991,"Cardona, René"
0000992,"Cardone, J.S."
0000993,"Cardos, John"
0000994,"Cardos, John 'Bud'"
0000995,"Cardoso, Patricia"
0000996,"Care, Peter"
0000997,"Carew, Topper"
0000998,"Carlei, Carlo"
0000999,"Carlino, Lewis John"
0001000,"Carlson, Kenneth A."
0001001,"Carnage, Art"
0001002,"Carnahan, Joe"
0001003,"Carnahan, Matthew"
0001004,"Carné, Marcel"
0001005,"Carner, Charles Robert"
0001006,"Carney, John"
0001007,"Carnimeo, Giuliano"
0001008,"Caro, Niki"
0001009,"Caron, Glenn Gordon"
0001010,"Carow, Heiner"
0001011,"Carpenter, John"
0001012,"Carpenter, Stephen"
0001013,"Carr, Adrian"
0001014,"Carr, Bret"
0001015,"Carr, John"
0001016,"Carr, Robin"
0001017,"Carr, Steve"
0001018,"Carra, Lawrence"
0001019,"Carra, Lucille"
0001020,"Carradine, David"
0001021,"Carrera, Carlos"
0001022,"Carreras, Michael"
0001023,"Carroll, Larry"
0001024,"Carson, David"
0001025,"Carson, Dick"
0001026,"Carson, Frank"
0001027,"Carter, Greg"
0001028,"Carter, Peter"
0001029,"Carter, Thomas"
0001030,"Caruso, D.J."
0001031,"Carvajal, Pedro"
0001032,"Carver, H. P."
0001033,"Carver, Steve"
0001034,"Casale, Glenn"
0001035,"Casaril, Guy"
0001036,"Casden, Ron"
0001037,"Caserini, Mario"
0001038,"Casey, George"
0001039,"Cassar, Jon"
0001040,"Cassavetes, John"
0001041,"Cassavetes, Nick"
0001042,"Castellaneta, P.J."
0001043,"Castellani, Renato"
0001044,"Castellari, Enzo G."
0001045,"Castiglioni, Alfredo"
0001046,"Castillo, Aurelio Robles"
0001047,"Castillo, Kathi"
0001048,"Castle, Dan"
0001049,"Castle, Nick"
0001050,"Castle, William"
0001051,"Castleman, William Allen"
0001052,"Castro, Joe"
0001053,"Castro, Rick"
0001054,"Cates, Gil"
0001055,"Cates, Gilbert"
0001056,"Cates, Joseph"
0001057,"Catoline, A.J."
0001058,"Caton-Jones, Michael"
0001059,"Cattaneo, Peter"
0001060,"Cattarinich, Mimmo"
0001061,"Cauley, Joe"
0001062,"Cauthen, Kelley"
0001063,"Cava, Gregory La"
0001064,"Cavalcanti, Alberto"
0001065,"Cavalier, Alain"
0001066,"Cavani, Liliana"
0001067,"Cavara, Paolo"
0001068,"Cavaricci, Caesar"
0001069,"Cavassilas, Pierre"
0001070,"Cawker, Doug"
0001071,"Cawthorn, Geoffrey"
0001072,"Cazals, Felipe"
0001073,"Cedar, Joseph"
0001074,"Celentano, Jeff"
0001075,"Celestino, Robert"
0001076,"Cerchi, Massimiliano"
0001077,"Cerchi, Max"
0001078,"Cerio, Ferruccio"
0001079,"Chabrol, Claude"
0001080,"Chadha, Gurinder"
0001081,"Chaffey, Don"
0001082,"Chahine, Youssef"
0001083,"Chaika, Glenn"
0001084,"Chaiken, Ilya"
0001085,"Chalfant, Henry"
0001086,"Champion, Gower"
0001087,"Champion, Gregg"
0001088,"Chan, Anthony"
0001089,"Chan, Benny"
0001090,"Chan, Billy"
0001091,"Chan, Chuen"
0001092,"Chan, Evans"
0001093,"Chan, Frankie"
0001094,"Chan, Fruit"
0001095,"Chan, Gordon"
0001096,"Chan, Jackie"
0001097,"Chan, K.C."
0001098,"Chan, Otto"
0001099,"Chan, Peter"
0001100,"Chan, Teddy"
0001101,"Chan, Wah"
0001102,"Chandon, Alex"
0001103,"Chandrasekhar, Jay"
0001104,"Chaney, Tom"
0001105,"Chang, Aman"
0001106,"Chang, Cheh"
0001107,"Chang, Chik Hoi"
0001108,"Chang, William"
0001109,"Chang, Yoon-Hyun"
0001110,"Chanois, Jean-Paul Le"
0001111,"Chao, Li"
0001112,"Chaplin, Charles"
0001113,"Chaplin, Charlie"
0001114,"Chapman, Brenda"
0001115,"Chapman, Mark"
0001116,"Chapman, Michael"
0001117,"Chappelle, Joe"
0001118,"Chapple, Alex"
0001119,"Charbanic, Joe"
0001120,"Charles, Christian"
0001121,"Charles, Larry"
0001122,"Charr, Henri"
0001123,"Chase, Brandon"
0001124,"Chase, David"
0001125,"Chasen, Richard"
0001126,"Chatemee, Haeman"
0001127,"Chaudhri, Amin Q."
0001128,"Chauvel, Charles"
0001129,"Chávarri, Jaime"
0001130,"Chayko, Belinda"
0001131,"Cheang, Shu Lea"
0001132,"Chechik, Jeremiah"
0001133,"Cheek, Douglas"
0001134,"Chelsom, Peter"
0001135,"Chen, Chi-Hwa"
0001136,"Chen, Joan"
0001137,"Chen, Kaige"
0001138,"Chen, Kuan Tai"
0001139,"Chen, Kuo-fu"
0001140,"Chen, Verónica"
0001141,"Cheng, Kent"
0001142,"Cheng, Wai-Man"
0001143,"Cher"
0001144,"Chéreau, Patrice"
0001145,"Cherot, Christopher Scott"
0001146,"Cherry, John R."
0001147,"Chetwynd, Lionel"
0001148,"Cheung, Alfred"
0001149,"Cheung, Alton"
0001150,"Cheung, Jacob"
0001151,"Cheung, Joe"
0001152,"Cheung, Mabel"
0001153,"Cheung, Man"
0001154,"Cheung, Roman"
0001155,"Cheung, Siu Hung"
0001156,"Cheung, Sum"
0001157,"Chevalier, Pierre"
0001158,"Cheveldave, Randolph"
0001159,"Chey, Timothy A."
0001160,"Chi, Anna"
0001161,"Chi, Chang"
0001162,"Chi, Florence Yu Fung"
0001163,"Chi, Li Li"
0001164,"Chiang, David"
0001165,"Chiang, Hung"
0001166,"Chiao, Stephen"
0001167,"Chick, Austin"
0001168,"Chie, Lo"
0001169,"Chigira, Koichi"
0001170,"Chijona, Gerardo"
0001171,"Child, Robert"
0001172,"Chi-Leung, Law"
0001173,"Chilsen, Paul"
0001174,"Chin, Andy"
0001175,"Chin, Man Kei"
0001176,"Chin, Wellson"
0001177,"Chin, Wonsuk"
0001178,"Ching, Lipo"
0001179,"Ching, Siu-Tung"
0001180,"Chiodo, Stephen"
0001181,"Chionglo, Mel"
0001182,"Chi-Sin, Mak"
0001183,"Chiu, Lee"
0001184,"Chkheidze, Rezo"
0001185,"Choi, Yeung Ming"
0001186,"Cholodenko, Lisa"
0001187,"Chomet, Sylvain"
0001188,"Chomsky, Marvin J."
0001189,"Chong, Thomas"
0001190,"Chong, Tommy"
0001191,"Chopra, B.R."
0001192,"Chopra, Joyce"
0001193,"Chopra, Vidhu Vinod"
0001194,"Chopra, Yash"
0001195,"Chouraqui, Elie"
0001196,"Chow, Stephen"
0001197,"Christensen, Benjamin"
0001198,"Christensen, T.C."
0001199,"Christian, Roger"
0001200,"Christian-Jaque"
0001201,"Christiano, Rich"
0001202,"Christman, Kermit"
0001203,"Christopher, Eliot"
0001204,"Christopher, Mark"
0001205,"Chu, Joe"
0001206,"Chu, Kevin"
0001207,"Chu, Yin-Ping"
0001208,"Chuan, Lu"
0001209,"Chubbuck, Lyndon"
0001210,"Chueh, Chang"
0001211,"Chuen, Lee"
0001212,"Chukhrai, Grigori"
0001213,"Chukhraj, Grigori"
0001214,"Chun, Oxide Pang"
0001215,"Chung, Billy"
0001216,"Chung, David"
0001217,"Chung, Peter"
0001218,"Chung, Simon"
0001219,"Churchill, Joan"
0001220,"Chytilová, Vera"
0001221,"Ciccoritti, Gerard"
0001222,"Ciccoritti, Jerry"
0001223,"Cimber, Matt"
0001224,"Cimino, Michael"
0001225,"Cinciripini, Tony"
0001226,"Cisneros, Icaro"
0001227,"Cisse, Souleymane"
0001228,"Clabaugh, Richard"
0001230,"Clair, René"
0001231,"Clark, B.D."
0001232,"Clark, Benjamin"
0001233,"Clark, Bob"
0001234,"Clark, Bruce"
0001235,"Clark, Dan"
0001236,"Clark, Greydon"
0001237,"Clark, James B."
0001238,"Clark, Joseph D."
0001239,"Clark, Larry"
0001240,"Clark, Lawrence Gordon"
0001241,"Clark, Richard"
0001242,"Clark, William"
0001243,"Clarke, Alan"
0001244,"Clarke, Anthony"
0001245,"Clarke, Malcolm"
0007255,"Brazil, Scott"
0001246,"Clarke, Robert"
0001247,"Clarke, Steven"
0001248,"Clarke-Williams, Zoe"
0001249,"Clarkson, Kirsten"
0001250,"Clavell, Ana"
0001251,"Clavell, James"
0001252,"Claxton, William F."
0001253,"Clay, Thompson E."
0001254,"Claydon, Philip"
0001255,"Clayton, Jack"
0001256,"Clegg, Tom"
0001257,"Clemens, Brian"
0001258,"Clemens, William"
0001259,"Clement, Brian"
0001260,"Clément, René"
0001261,"Clements, Ron"
0001262,"Clifford, Graeme"
0001263,"Clift, Denison"
0001264,"Clifton, Elmer"
0001265,"Cline, Edward"
0001266,"Clinton, Lyn"
0001267,"Clokey, Arthur"
0001268,"Clooney, George"
0001269,"Clouse, Robert"
0001270,"Clouzot, Henri-Georges"
0001271,"Clucher, E.B."
0001272,"Clyde, Craig"
0001273,"Coates, Denise"
0001274,"Coates, Lewis"
0001275,"Cobham, David"
0001276,"Cochran, Stacy"
0001277,"Cocteau, Jean"
0001278,"Codd, Matt"
0001279,"Coen, Joel"
0001280,"Coghill, Nevill"
0001281,"Cohen, Dan"
0001282,"Cohen, Eli"
0001283,"Cohen, Howard R."
0001284,"Cohen, Jem"
0001285,"Cohen, Larry"
0001286,"Cohen, Martin B."
0001287,"Cohen, Norman"
0001288,"Cohen, Peter"
0001289,"Cohen, Peter M."
0001290,"Cohen, Rob"
0001291,"Cohen, Steve"
0001292,"Cohn, Alan"
0001293,"Cohn, Michael"
0001294,"Cohn, Peter"
0001295,"Coixet, Isabel"
0001296,"Coke, Cyril"
0001297,"Cokeliss, Harley"
0001298,"Cokliss, Harley"
0001299,"Cole, Brandon"
0001300,"Cole, Henry"
0001301,"Cole, Marcus"
0001302,"Cole, Nigel"
0001303,"Coleman, Basil"
0001304,"Coleman, Lionel"
0001305,"Coletti, Duilio"
0001306,"Coletti, Enrico"
0001307,"Colizzi, Giuseppe"
0001308,"Coll, Julio"
0001309,"Colla, Richard A."
0001310,"Collins, Bob"
0001311,"Collins, Lewis D."
0001312,"Collins, Max Allan"
0001313,"Collinson, Peter"
0001314,"Collis, Adam"
0001315,"Colmes, Walter"
0001316,"Colombani, Laetitia"
0001317,"Colomo, Fernando"
0001318,"Colpaert, Carl"
0001319,"Columbus, Chris"
0001320,"Combe, Timothy"
0001321,"Combs, Ryan"
0001322,"Comden, Danny"
0001323,"Comencini, Luigi"
0001324,"Comisky, Chuck"
0001325,"Compton, Richard"
0001326,"Compton, Spencer"
0001327,"Conaway, Jeff"
0001328,"Conde, Jose Antonio Nieves"
0001329,"Condon, Bill"
0001330,"Conn, Nicole"
0001331,"Connelly, Theresa"
0001332,"Connolly, Fintan"
0001333,"Connolly, Robert"
0001334,"Connor, Kevin"
0001335,"Conrad, Mikel"
0001336,"Conrad, Robert"
0001337,"Conte, Steve"
0001338,"Conway, James L."
0001339,"Cook, Donovan"
0001340,"Cook, Fielder"
0001341,"Cook, Philip J."
0001342,"Cook, Victor"
0001343,"Cooke, Audrey"
0001344,"Cooke, Gregory"
0001345,"Cooke, William"
0001346,"Coolidge, Martha"
0001347,"Cooney, Michael"
0001348,"Cooper, H.H."
0001349,"Cooper, Jackie"
0001350,"Cooper, Kyle"
0001351,"Cooper, Merian C."
0001352,"Cooper, Stuart"
0001353,"Copley, John"
0001354,"Coppola, Christopher"
0001355,"Coppola, Francis Ford"
0001356,"Coppola, Roman"
0001357,"Coppola, Sofia"
0001358,"Coraci, Frank"
0001359,"Coralie"
0001360,"Corbiau, Gérard"
0001361,"Corbijn, Anton"
0001362,"Corbitt, Pat"
0001363,"Corbucci, Bruno"
0001364,"Corbucci, Sergio"
0001365,"Corcoran, Bill"
0001366,"Corcos, Leon"
0001367,"Cordero, Sebastian"
0001368,"Cordero, Viviana"
0001369,"Cordova, Frederick De"
0001370,"Corkey, Pamela"
0001371,"Corley, David L."
0001372,"Corman, Craig"
0001373,"Corman, Roger"
0001374,"Cornell, John"
0001375,"Cornfield, Hubert"
0001376,"Corr, Eugene"
0001377,"Correll, Charles"
0001378,"Corrente, Michael"
0001379,"Corsini, Catherine"
0001380,"Cort, Michael"
0001381,"Cortés, Fernando"
0001382,"Corti, Axel"
0001383,"Coscarelli, Don"
0001384,"Cosentino, Ron"
0001385,"Cosgrove, Brian"
0001386,"Cosmatos, George P."
0001387,"Costa, Morton Da"
0001388,"Costa-Gavras"
0001389,"Costanzo, Rocky"
0001390,"Costner, Kevin"
0001391,"Cote, Bill"
0001392,"Coteau, David De"
0001393,"Cotler, Lanny"
0001394,"Coto, Manny"
0001395,"Cottafavi, Vittorio"
0001396,"Cotteleer, Kevin"
0001397,"Cotten, James"
0001398,"Cotter, John"
0001399,"Couffer, Jack"
0001400,"Coulter, Allen"
0001401,"Courrège, Pierre"
0001402,"Courville, Albert de"
0001403,"Coury, Kristen"
0001404,"Couto, J. Michael"
0001405,"Couturie, Bill"
0001406,"Cove, David"
0001407,"Cowan, Rich"
0001408,"Cox, Alex"
0001409,"Cox, Brian"
0001410,"Cox, James"
0001411,"Cox, John"
0001412,"Cox, Mitchell"
0001413,"Cox, Paul"
0001414,"Crabtree, Arthur"
0001415,"Cragg, Stephen"
0001416,"Crain, William"
0001417,"Crane, Kenneth G."
0001418,"Cranston, Bryan"
0001419,"Craven, Jay"
0001420,"Craven, Wes"
0001421,"Crawford, Guy"
0001422,"Crawford, Wayne"
0001423,"Creed, Geraldine"
0001424,"Cressler, C.W."
0001425,"Cresswell, Luke"
0001426,"Crevenna, Alfredo B."
0001427,"Crialese, Emanuele"
0001428,"Cribben, Mik"
0001429,"Crichton, Charles"
0001430,"Crichton, Michael"
0001431,"Crispino, Armando"
0001432,"Cristofer, Michael"
0001433,"Croghan, Emma-Kate"
0001434,"Crombie, Donald"
0001435,"Crombie, Robert"
0001436,"Cromwell, John"
0001437,"Cronenberg, David"
0001438,"Crooke, Evan"
0001439,"Crosland, Alan"
0001440,"Cross, John"
0001441,"Crouch, Catherine"
0001442,"Crowe, Cameron"
0001443,"Crowley, James"
0001444,"Cruze, James"
0001445,"Crystal, Billy"
0001446,"Cuadri, Antonio"
0001447,"Cuarón, Alfonso"
0001448,"Cube, Ice"
0001449,"Cuerda, Jose Luis"
0001450,"Cuesta, Michael"
0001451,"Cui, Yan"
0001452,"Cukor, George"
0001453,"Cullen, Charles E."
0001454,"Cullinane, Jeremiah"
0001455,"Cumming, Alan"
0001456,"Cummings, Bill"
0001457,"Cummings, Howard"
0001458,"Cummings, Irving"
0001459,"Cummings, Richard"
0001460,"Cummins, James"
0001461,"Cundey, Dean"
0001462,"Cundieff, Rusty"
0001463,"Cunha, Richard"
0001464,"Cunha, Richard E."
0001465,"Cunliffe, David"
0001466,"Cunningham, David L."
0001467,"Cunningham, Matt"
0001468,"Cunningham, Sean S."
0001469,"Cunningham, Terry"
0001470,"Cuq, Gérard"
0001471,"Curran, John"
0001472,"Curtis, Dan"
0001473,"Curtis, Edward S."
0001474,"Curtis, Richard"
0001475,"Curtis, Simon"
0001476,"Curtis, Stacey Stewart"
0001477,"Curtis-Hall, Vondie"
0001478,"Curtiz, Michael"
0001479,"Curwood, Roberto"
0001480,"Cutler, R.J."
0001481,"Cutts, Graham"
0001482,"Cyran, Catherine"
0001483,"Czinner, Paul"
0001484,"Daalder, Rene"
0001485,"DaCosta, Morton"
0001486,"Dahl, John"
0001487,"Dahlin, Bob"
0001488,"Dah-Tsao, Lin"
0001489,"Daîchi, Akitarô"
0001490,"Dalchele, Egidio"
0001491,"Daldry, Stephen"
0001492,"Dale, J. Miles"
0001493,"Dalesandro, Anthony"
0001494,"Dalian, Kent"
0001495,"Dallamano, Massimo"
0001496,"D'Alò, Enzo"
0001497,"Dalthorp, James"
0001498,"Dalva, Robert"
0001499,"D'Amato, Joe"
0001500,"D'Ambrosio, Enzo"
0001501,"Damiani, Damiano"
0001502,"Damme, Jean-Claude Van"
0001503,"Danahur, Will"
0001504,"Danelia, Georgy"
0001505,"Daniel, David"
0001506,"Daniel, Jean-Louis"
0001507,"Daniel, Rod"
0001508,"Daniels, Alan"
0001509,"Daniels, Harold"
0001510,"Daniels, Jeff"
0001511,"Daniels, Mark"
0001512,"Dannelly, Brian"
0001513,"Danou, Ersi"
0001514,"Danquart, Didi"
0001515,"Dante, Joe"
0001516,"Danton, Ray"
0001517,"Darabont, Frank"
0001518,"Darby, Jonathan"
0001519,"Dardenne, Jean-Pierre"
0001520,"Dark, Gregory"
0001521,"Darlow, Michael"
0001522,"Darnell, Eric"
0001523,"Dash, Julie"
0001524,"Dassin, Jules"
0001525,"Daugherty, George"
0001526,"Daurio, Ken"
0001527,"Davenport, Harry Bromley"
0001528,"Davenport, Nina"
0001529,"Daves, Delmer"
0001530,"David, Brandon"
0001531,"David, Hugh"
0001532,"David, Lorena"
0001533,"David, Mark"
0001534,"Davids, Paul"
0001535,"Davidson, Boaz"
0001536,"Davidson, Martin"
0001537,"Davies, Howard"
0001538,"Davies, John"
0001539,"Davies, Taran"
0001540,"Davies, Terence"
0001541,"Davies, Valentine"
0001542,"Davis, Andrew"
0001543,"Davis, Arthur"
0001544,"Davis, Bill"
0001545,"Davis, BJ"
0001546,"Davis, Bridgett M."
0001547,"Davis, Charles"
0001548,"Davis, DeMane"
0001549,"Davis, Desmond"
0001550,"Davis, Eddie"
0001551,"Davis, Jefferson"
0001552,"Davis, John A."
0001553,"Davis, John Henry"
0001554,"Davis, Julie"
0001555,"Davis, Kate"
0001556,"Davis, Lee"
0001557,"Davis, Michael"
0001558,"Davis, Mitch"
0001559,"Davis, Nick"
0001560,"Davis, Ossie"
0001561,"Davis, Peter"
0001562,"Davis, Tamra"
0001563,"Davis, Vic"
0001564,"Davison, Bruce"
0001565,"Davison, Tito"
0001566,"Davoudian, Ali"
0001567,"Dawn, Norman"
0001568,"Dawson, Anthony M."
0001569,"Day, Ernest"
0001570,"Day, Richard"
0001571,"Day, Robert"
0001572,"Dayan, Josée"
0001573,"Dayton, Lyman"
0001574,"Daywalt, Drew"
0001575,"Dear, William"
0001576,"Dearden, Basil"
0001577,"Dearden, James"
0001578,"DeBartolo, Tiffanie"
0001579,"DeBlois, Dean"
0001580,"Debrauwer, Lieven"
0001581,"DeBus, Chuck"
0001582,"Decena, Mark"
0001583,"DeCerchio, Tom"
0001584,"Deck, James D."
0001585,"DeCoteau, David"
0001586,"Decter, Edward"
0001587,"Deeney, Mike"
0001588,"DeFalco, David"
0001589,"DeFelitta, Raymond"
0001590,"DeFranco, Robert"
0001591,"Degregori, Felipe"
0001592,"Deitch, Donna"
0001593,"Deitch, Gene"
0001594,"Dekker, Fred"
0001595,"DeLaBarre, Eric"
0001596,"Delannoy, Jean"
0001597,"Delaurentiis, Suzanne"
0001598,"Delgado, Jesus R."
0001599,"Delgado, Miguel Barreda"
0001600,"Delgado, Miguel M."
0001601,"Delia, Francis"
0001602,"Dell'Amico, Len"
0001603,"Delpeut, Peter"
0001604,"Delplanque, Lionel"
0001605,"DeLuise, Dom"
0001606,"Demarbre, Lee"
0001607,"Demare, Lucas"
0001608,"Dembo, Richard"
0001609,"Demetrakas, Johanna"
0001610,"Demeyer, Paul"
0001611,"Demick, George"
0001612,"DeMille, Cecil B."
0001613,"Demme, Jonathan"
0001614,"Demme, Ted"
0001615,"Demy, Jacques"
0001616,"Denis, Claire"
0001617,"Denis, Jean-Pierre"
0001618,"Dennehy, Brian"
0001619,"Denning, Martin"
0001620,"Dennis, Gill"
0001621,"Densham, Pen"
0001622,"Deodato, Ruggero"
0001623,"DePalma, Brian"
0001624,"Deray, Jacques"
0001625,"Derek, John"
0001626,"Deren, Maya"
0001627,"Derrickson, Scott"
0001628,"Dertano, Robert C."
0001629,"Deruddere, Dominique"
0001630,"Desanzo, Juan Carlos"
0001631,"Desarthe, Dante"
0001632,"Deschanel, Caleb"
0001633,"Deslauriers, Guy"
0001634,"Desmond, John"
0001635,"deSouza, Steven E."
0001636,"Desplechin, Arnaud"
0001637,"Deutch, Howard"
0001638,"Devereaux, Maurice"
0001639,"Deville, Michel"
0001640,"Devine, David"
0001641,"DeVito, Danny"
0001642,"Devries, David"
0001643,"Dewey, Richard Lloyd"
0001644,"Dey, Tom"
0001645,"Deyriès, Bernard"
0001646,"Dezaki, Osamu"
0001647,"Diamond, Matthew"
0001648,"Diaz, Ian David"
0001649,"Dib, Philippe"
0001650,"Dibb, Mike"
0001651,"Dichter, Jon"
0001652,"DiCillo, Tom"
0001653,"Dick, Kirby"
0001654,"Dick, Nigel"
0001655,"Dickerson, Ernest R."
0001656,"Dieckmann, Katherine"
0001657,"Diegues, Carlos"
0001658,"Diem, Mike van"
0001659,"Dieterle, William"
0001660,"Dietz, Damion"
0001661,"Dignard, Martin J."
0001662,"Dikkers, Scott"
0001663,"Dillon, Matt"
0001664,"Dimarco, Steve"
0001665,"Dimich, Michael"
0001666,"Dimster, Dennis"
0001667,"Dindal, Marc"
0001668,"Dindal, Mark"
0001669,"Dinner, Michael"
0001670,"DiNovis, Kevin"
0001671,"Dippe, Mark"
0001672,"Disher, Karen"
0001673,"Disney, Timothy J."
0001674,"Dixon, Ivan"
0001675,"Dixon, Jamie"
0001676,"Dixon, Ken"
0001677,"Dizdar, Jasmin"
0001678,"Djinn"
0001679,"Dmytryk, Edward"
0001680,"Doane, Darren"
0001681,"Dobkin, David"
0001682,"Dobkin, Lawrence"
0001683,"Doblmeier, Martin"
0001684,"Docter, Peter"
0001685,"Dodge, Stu"
0001686,"Dohler, Don"
0001687,"Doillon, Jacques"
0001688,"Doller, Mikhail"
0001689,"Dolman, Bob"
0001690,"Domaradzki, Jerzy"
0001691,"Dominik, Andrew"
0001692,"Donaldson, Roger"
0001693,"Done, Harris"
0001694,"Donehue, Vincent J."
0001695,"Donen, Stanley"
0001696,"Doniol-Valcroze, Diane"
0001697,"Donnellan, Sean"
0001698,"Donnelly, Arlene"
0001699,"Donnelly, Dennis"
0001700,"Donnelly, Thomas Michael"
0001701,"Donner, Clive"
0001702,"Donner, Richard"
0001703,"Donohue, Jack"
0001704,"Donovan, Kevin"
0001705,"Donovan, Paul"
0001706,"Donovan, Tom"
0001707,"Donskoy, Mark"
